,ID,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Domain,JobPeriod,DOByear,12GradAge,GradAge,Designation_Position,Personality Trait Score
125,796063,300000,Analyst,Kolkata,Male,90.0,CBSE,2009,86.4,CBSE,2,B.Tech/B.E.,EC,65.7,222,0,Jharkhand,2014,0.837620725714257,1,1992,17,22,Programmer Analyst,0.24364
126,340246,320000,Engineer,New Delhi,Male,84.2,CBSE,2009,67.0,CBSE,2,B.Tech/B.E.,EC,69.88,10932,0,Uttar Pradesh,2013,0.910770164246022,10,1992,17,21,Production Engineer,0.21386600000000003
127,359281,180000,Consultant,Thiruvananthapuram,Male,86.4,CBSE,2008,80.4,CBSE,2,B.Tech/B.E.,CS,61.54,1275,0,Kerala,2012,0.670743151433127,10,1990,18,22,Sap Consultant,-0.03393999999999997
128,206734,675000,Others,Noida,Male,60.0,CBSE,2004,59.0,CBSE,2,B.Tech/B.E.,CS,67.0,144,0,Uttar Pradesh,2011,0.600057182338341,12,1988,16,23,Senior Software Engineer,-1.0820999999999998
129,1044420,120000,Developer,Punchkula,Male,60.8,State Board,2009,63.0,State Board,2,B.Tech/B.E.,IT,68.0,8116,1,Tamil Nadu,2014,0.144789889482462,1,1992,17,22,.Net Developer,-0.06381999999999999
130,902366,325000,Engineer,Greater Noida,Male,82.8,CBSE,2009,73.6,CBSE,2,B.Tech/B.E.,CS,67.5,3918,1,Karnataka,2014,0.744758354008939,9,1992,17,22,Software Engineer,-0.11013999999999999
131,529858,350000,Engineer,Bangalore,Male,82.6,CBSE,2009,63.6,CBSE,2,B.Tech/B.E.,IT,71.0,11759,0,Uttarakhand,2013,0.735795709224656,1,1991,18,22,System Engineer,-0.5808
132,801733,205000,Analyst,Hyderabad,Female,74.0,State Board,2009,61.1,State Board,2,B.Tech/B.E.,CS,71.0,14382,1,Telangana,2013,0.0800552813405495,9,1992,17,21,Quality Analyst,0.22371999999999997
133,434552,300000,Others,Bhubaneshwar,Male,89.8,CBSE,2007,66.6,CBSE,2,B.Tech/B.E.,EC,55.33,3054,0,Orissa,2012,0.622642915849938,1,1989,18,23,Marketing Coordinator,0.2216600000000002
134,1097197,325000,Engineer,Pune ,Female,88.67,State Board,2009,86.8,State Board,2,B.Tech/B.E.,EC,74.94,9815,1,Telangana,2013,0.622642915849938,1,1992,17,21,System Engineer,-0.2772
135,925705,105000,Others,Bangalore,Male,64.66,State Board,2008,63.0,State Board,2,B.Tech/B.E.,IT,67.0,279,0,Uttar Pradesh,2013,0.842248322257836,1,1992,16,21,System Administrator,-1.0485200000000001
136,36759,250000,Others,Greater Noida,Male,78.0,CBSE,2006,77.0,CBSE,2,B.Tech/B.E.,EC,68.64,382,0,Uttar Pradesh,2010,0.910770164246022,13,1989,17,21,Senior Engineer,-0.24872000000000005
137,198026,340000,Engineer,Gurgaon,Male,77.8,CBSE,2007,79.6,CBSE,1,B.Tech/B.E.,IT,70.12,13,1,Delhi,2011,0.735795709224656,2,1989,18,22,Software Engineer,0.06614
138,964319,195000,Manager,coimbatore,Male,79.6,State Board,2011,87.58,CBSE,2,B.Tech/B.E.,IT,6.63,7586,0,Tamil Nadu,2014,0.144789889482462,1,1991,20,23,Business Development Manager,0.7339800000000001
139,1089133,320000,Engineer,Noida,Male,89.5,CBSE,2010,81.4,CBSE,2,B.Tech/B.E.,ME,60.0,153,0,Punjab,2014,0.725984147969479,9,1991,19,23,Engineer,-0.11966000000000002
140,633445,360000,Engineer,Noida,Male,81.2,CBSE,2009,76.4,CBSE,2,B.Tech/B.E.,ME,72.3,11630,0,Uttar Pradesh,2013,0.755375120895548,9,1991,18,22,Assistant System Engineer,0.47468000000000005
141,1062173,145000,Others,Bangalore,Male,80.0,State Board,2009,89.0,State Board,2,B.Tech/B.E.,CS,62.0,4557,1,Telangana,2013,0.356536487724475,1,1992,17,21,Network Administrator,-0.25886
142,991197,100000,Developer,Mysore,Male,78.0,State Board,2012,62.0,State Board,2,B.Tech/B.E.,IT,60.0,5908,0,Karnataka,2014,0.744758354008939,1,1993,19,21,Web Developer,-0.84256
143,53690,325000,Engineer,Dhanbad,Male,72.0,ICSE,2004,62.0,ICSE,2,B.Tech/B.E.,EC,53.0,477,1,Maharashtra,2010,0.376059586651545,4,1986,18,24,Project Engineer,0.26318
144,612253,385000,Engineer,Bangalore,Male,64.56,CBSE,2008,66.66,CBSE,2,B.Tech/B.E.,EC,65.02,64,0,Uttar Pradesh,2013,0.376059586651545,10,1992,16,21,Engineer,0.06492
145,1218606,120000,Engineer,Noida,Male,60.0,State Board,2009,47.0,State Board,2,B.Tech/B.E.,IT,59.9,6835,0,Uttar Pradesh,2014,0.486747008438193,9,1991,18,23,Software Test Engineer,0.18784
146,1207950,235000,Engineer,Mumbai,Female,91.12,State Board,2010,72.0,State Board,2,B.Tech/B.E.,CS,74.0,5216,1,West Bengal,2014,0.953899775079926,9,1992,18,22,Java Software Engineer,0.4750199999999999
147,611620,615000,Engineer,Noida,Male,80.0,State Board,2009,77.2,CBSE,2,B.Tech/B.E.,IT,76.76,64,0,Uttar Pradesh,2013,0.974396112538398,10,1993,16,20,Quality Engineer,-0.6274599999999999
148,721786,105000,Developer,Hyderabad,Male,73.08,State Board,2009,71.2,State Board,2,B.Tech/B.E.,EC,64.46,9774,1,Telangana,2013,0.538386892985096,0,1991,18,22,Web Developer,-0.5216
149,992663,290000,Developer,Bangalore,Female,88.6,CBSE,2009,78.0,CBSE,2,B.Tech/B.E.,CS,84.0,8297,1,West Bengal,2014,0.0409993103614119,9,1990,19,24,Software Developer,0.25098
150,924485,145000,Developer,Lucknow,Male,72.0,CBSE,2009,54.0,CBSE,2,B.Tech/B.E.,CS,64.0,429,0,Uttar Pradesh,2014,0.486747008438193,9,1991,18,23,Php Developer,-0.15502000000000002
151,861982,305000,Engineer,Noida,Male,85.0,ICSE,2008,80.0,ICSE,2,B.Tech/B.E.,EC,63.0,65,0,Uttar Pradesh,2013,0.0219691089363428,2,1991,17,22,Software Engineer,-0.24196000000000004
152,813473,275000,Others,Noida,Female,78.33,CBSE,2008,67.6,CBSE,2,B.Tech/B.E.,CS,65.72,15866,0,Haryana,2012,0.488347976782714,1,1992,16,20,Technical Support Specialist,0.7619400000000001
153,126316,180000,Analyst,Hyderabad,Male,81.33,State Board,2006,91.9,State Board,2,B.Tech/B.E.,EC,70.56,448,1,Tamil Nadu,2010,0.694479327708463,1,1989,17,21,Data Analyst,-0.49804000000000004
154,333433,140000,Executive,Bangalore,Female,77.8,CBSE,2005,67.6,CBSE,2,B.Tech/B.E.,EC,83.5,6434,0,Uttarakhand,2012,0.694479327708463,2,1987,18,25,Business Development Executive,-0.14705400000000002
155,1088496,120000,Engineer,Trivandrum,Male,75.0,CBSE,2009,80.0,State Board,2,B.Tech/B.E.,EC,60.85,10361,0,Kerala,2013,0.622642915849938,9,1990,19,23,Junior Software Engineer,-0.5770199999999999
156,474217,320000,Engineer,Bhubaneswar,Male,73.0,State Board,2008,63.1,State Board,2,B.Tech/B.E.,EC,73.2,9786,0,Orissa,2012,0.229481754911755,11,1991,17,21,Electrical Project Engineer,0.7176399999999998
157,728009,405000,Engineer,Hyderabad,Male,77.0,CBSE,2007,60.2,CBSE,2,B.Tech/B.E.,IT,68.5,4971,0,Uttar Pradesh,2012,0.488347976782714,10,1989,18,23,System Engineer,-0.38608
158,895695,325000,Engineer,Pune,Male,78.0,CBSE,2010,76.6,CBSE,1,B.Tech/B.E.,IT,75.0,119,0,Uttar Pradesh,2014,0.911395278391328,1,1992,18,22,System Engineer,-0.15238000000000004
159,755080,340000,Developer,Kolkata,Male,87.0,State Board,2009,79.0,State Board,2,B.Tech/B.E.,CS,78.0,1906,1,West Bengal,2013,0.563267823666597,1,1992,17,21,Asp.Net Developer,-3.3556600000000003
160,211700,225000,Analyst,Gurgaon,Female,72.0,CBSE,2007,69.0,CBSE,2,B.Tech/B.E.,CS,72.0,378,0,Haryana,2011,0.342314899911815,2,1989,18,22,Quality Analyst,0.20600000000000002
161,954862,200000,Developer,kolkata,Male,73.0,State Board,2009,61.0,State Board,2,B.Tech/B.E.,CS,58.0,11544,0,Karnataka,2014,0.622642915849938,1,1990,19,24,Application Developer,0.51372
162,1296310,225000,Others,New Delhi,Male,78.0,State Board,2009,72.0,State Board,2,B.Tech/B.E.,IT,64.0,6874,0,Uttarakhand,2014,0.486747008438193,9,1991,18,23,Customer Service,0.67864
163,1271681,335000,Analyst,Chennai,Male,73.0,State Board,2009,68.46,State Board,1,B.Tech/B.E.,IT,63.0,3136,0,Rajasthan,2014,0.916869961103619,8,1992,17,22,Programmer Analyst,-0.021679999999999987
164,582303,350000,Engineer,Noida,Male,84.0,CBSE,2009,85.2,CBSE,1,B.Tech/B.E.,EC,78.59,8195,1,Delhi,2013,0.376059586651545,1,1991,18,22,Graduate Engineer Trainee,-0.4352400000000001
165,344262,240000,Developer,Bangalore,Male,79.0,CBSE,2007,72.0,CBSE,1,B.Tech/B.E.,EC,78.96,48,1,Delhi,2012,0.229481754911755,0,1990,17,22,Web Developer,1.0304259999999998
166,323894,1860000,Engineer,mumbai,Female,89.7,CBSE,2007,89.6,CBSE,1,M.Tech./M.E.,EC,83.9,443,0,Uttar Pradesh,2012,0.910770164246022,2,1989,18,23,Field Engineer,-0.13011400000000017
167,307910,435000,Engineer,Gandhi Nagar,Male,85.0,CBSE,2007,64.0,CBSE,2,B.Tech/B.E.,ME,65.0,350,0,Uttar Pradesh,2012,0.535862819499896,2,1990,17,22,System Engineer,0.56694
168,827550,375000,Engineer,Noida,Male,85.8,CBSE,2010,78.4,CBSE,1,B.Tech/B.E.,CS,77.56,47,1,Delhi,2014,0.842248322257836,1,1993,17,21,Software Engineer,-0.4156000000000001
169,693625,275000,Others,Chennai,Male,87.4,CBSE,2009,82.2,CBSE,2,B.Tech/B.E.,CS,79.68,13092,0,Uttar Pradesh,2013,0.308400582860308,9,1992,17,21,Senior Software Engineer,0.67046
170,467560,235000,Engineer,Hyderabad,Male,92.66,State Board,2008,95.6,State Board,2,B.Tech/B.E.,CS,71.44,8400,0,Telangana,2012,0.901489571371033,3,1990,18,22,Software Engineer,0.39508
171,326795,455000,Engineer,Pune,Male,76.87,State Board,2008,81.33,State Board,2,B.Tech/B.E.,CS,74.5,3879,0,Madhya Pradesh,2012,0.961772121099381,10,1991,17,21,System Engineer,0.416606
172,1089283,110000,Others,Una,Female,70.0,CBSE,2010,70.0,CBSE,2,B.Tech/B.E.,CE,65.0,14004,0,Himachal Pradesh,2014,0.679644640924472,1,1993,17,21,Assistant Professor,0.6702600000000001
173,1057665,180000,Engineer,Hyderabad ,Male,91.3,State Board,2010,88.9,State Board,2,B.Tech/B.E.,CS,74.86,4128,1,Telangana,2014,0.486747008438193,9,1993,17,21,Trainee Software Engineer,0.04334000000000001
174,670276,430000,Developer,Chennai,Male,77.9,State Board,2009,82.75,State Board,2,B.Tech/B.E.,EC,67.2,9481,0,Tamil Nadu,2013,0.538386892985096,10,1991,18,22,Software Developer,-0.22360000000000008
175,509882,450000,Engineer,Bangalore,Female,76.2,CBSE,2008,72.6,CBSE,2,B.Tech/B.E.,CS,74.7,8954,0,Rajasthan,2012,0.843123726665742,10,1991,17,21,Software Engineer,-0.14698
176,1288245,240000,Engineer,New Delhi,Female,77.78,CBSE,2009,66.67,CBSE,2,B.Tech/B.E.,EC,79.0,6739,0,Haryana,2013,0.881620069530177,10,1991,18,22,Product Development Engineer,-0.048720000000000006
177,473825,660000,Senior,Pune,Male,78.0,CBSE,2005,67.0,CBSE,2,MCA,CS,78.0,8946,1,Telangana,2011,0.819416529835888,12,1988,17,23,Senior Software Developer,0.6668
178,416671,120000,Developer,Kolkata,Female,81.33,CBSE,2006,78.4,CBSE,2,MCA,CS,71.25,8926,1,West Bengal,2012,0.735795709224656,1,1989,17,23,Software Developer,0.3159399999999998
179,1269394,300000,Engineer,Bangalore,Male,65.6,ICSE,2008,70.2,State Board,2,B.Tech/B.E.,IT,79.0,1375,1,West Bengal,2013,0.744758354008939,10,1989,19,24,Quality Assurance Automation Engineer,-0.027600000000000013
180,639785,180000,Engineer,New Delhi,Male,65.8,CBSE,2009,76.8,CBSE,2,B.Tech/B.E.,EC,77.5,2812,0,Rajasthan,2013,0.938399136791175,1,1991,18,22,Design Engineer,-0.39518
181,692668,70000,Developer,Kolkata,Male,67.75,State Board,2009,61.5,State Board,2,B.Tech/B.E.,CS,76.1,13697,1,West Bengal,2013,0.670743151433127,1,1992,17,21,Java Developer,-0.19988
182,1193753,300000,Engineer,Pune,Female,91.6,State Board,2010,88.9,State Board,2,B.Tech/B.E.,EC,75.3,11871,0,Andhra Pradesh,2014,0.112139438207403,9,1992,18,22,Software Engineer,0.39124
183,542424,215000,Engineer,Daman and Diu,Male,78.66,State Board,2008,70.6,State Board,2,B.Tech/B.E.,EC,74.96,350,0,Uttar Pradesh,2013,0.622642915849938,9,1992,16,21,Design Engineer,-0.005859999999999976
184,82837,450000,Engineer,Noida,Male,85.6,CBSE,2006,79.4,CBSE,1,B.Tech/B.E.,EC,67.23,580,0,Uttar Pradesh,2011,0.538386892985096,11,1990,16,21,System Engineer,-1.2388
185,317627,180000,Engineer,New Delhi,Male,78.4,CBSE,2005,61.8,CBSE,2,B.Tech/B.E.,EC,62.6,110,0,Haryana,2010,0.376059586651545,3,1988,17,22,Telecom Engineer,0.4871460000000002
186,197194,240000,Analyst,New Delhi,Male,61.0,State Board,2005,48.0,State Board,2,B.Tech/B.E.,IT,68.16,493,0,Uttar Pradesh,2011,0.190153405601018,3,1989,16,22,Systems Analyst,-0.53342
187,336792,410000,Analyst,Hyderabad,Male,91.5,CBSE,2008,95.5,CBSE,2,B.Tech/B.E.,CS,93.0,3076,0,Tamil Nadu,2012,0.995464718630865,10,1990,18,22,Programmer Analyst,0.470326
188,941955,300000,Developer,mohali,Male,75.0,State Board,2008,67.0,State Board,2,MCA,CS,72.0,272,0,Punjab,2014,0.990008756723898,9,1990,18,24,Software Developer,-0.25687999999999994
189,1036813,305000,Engineer,Bangalore,Male,90.4,CBSE,2008,79.0,CBSE,2,B.Tech/B.E.,CS,75.16,12669,0,Uttar Pradesh,2012,0.978799292641428,1,1990,18,22,Java Software Engineer,-0.41186
190,864904,215000,Engineer,Chennai,Male,81.2,State Board,2008,80.7,State Board,2,B.Tech/B.E.,IT,74.3,8072,0,Tamil Nadu,2012,0.23780283983757,1,1991,17,21,Associate Software Engineer,0.0504
191,531765,200000,Engineer,Hyderabad,Male,58.6,State Board,2010,60.4,State Board,2,B.Tech/B.E.,ME,72.8,492,1,Telangana,2013,0.414337426422751,2,1992,18,21,Quality Control Engineer,-0.46762
192,872116,300000,Engineer,Gurgaon,Male,77.0,ICSE,2010,77.14,ICSE,2,B.Tech/B.E.,ME,74.36,6904,1,Tamil Nadu,2014,0.0669607065028304,9,1993,17,21,Project Engineer,0.5378200000000001
193,231253,550000,Developer,Mumbai,Male,82.2,CBSE,2003,74.0,CBSE,1,B.Tech/B.E.,EC,60.0,264,1,Rajasthan,2011,0.824666400671332,4,1986,17,25,Software Developer,-0.2157
194,211840,35000,Engineer,Gurgaon,Female,86.0,CBSE,2007,75.2,CBSE,2,B.Tech/B.E.,IT,76.6,176,0,Punjab,2011,0.864685413370085,11,1989,18,22,System Engineer,-0.56584
195,863466,350000,Engineer,New Delhi,Male,82.0,CBSE,2008,81.2,CBSE,1,B.Tech/B.E.,CS,71.67,6920,1,Delhi,2013,0.622642915849938,1,1990,18,23,System Engineer,0.07750000000000001
196,320969,500000,Others,Mysore,Male,84.0,ICSE,2007,80.8,CBSE,1,B.Tech/B.E.,ME,72.0,47,1,Delhi,2012,0.490636955889964,11,1989,18,23,Senior Engineer,0.3159859999999998
197,1001099,240000,Engineer,chennai,Male,81.0,State Board,2010,88.88,State Board,2,B.Tech/B.E.,EC,75.1,482,0,Tamil Nadu,2014,0.966006923498049,9,1993,17,21,Hardware Engineer,-0.11257999999999999
198,688499,385000,Engineer,Gurgaon,Male,90.1,CBSE,2008,87.0,CBSE,1,B.Tech/B.E.,EC,78.34,6920,1,Delhi,2012,0.960603251997053,2,1990,18,22,Assistant System Engineer,-0.6388
199,1250484,105000,Others,HYDERABAD,Male,86.17,State Board,2010,83.9,State Board,2,B.Tech/B.E.,EC,68.0,9758,1,Telangana,2014,0.338786347219528,1,1993,17,21,Hr Recruiter,0.5770000000000001
200,283267,440000,Engineer,Gurgaon,Male,91.4,ICSE,2007,86.0,State Board,1,M.Tech./M.E.,CS,90.24,250,0,Haryana,2013,0.974396112538398,2,1989,18,24,Software Engineer,-0.3120200000000001
201,1270390,200000,Associate,GURGOAN,Male,83.89,CBSE,2009,67.0,CBSE,2,B.Tech/B.E.,EC,80.07,267,0,Punjab,2014,0.436962648056859,0,1991,18,23,Sales Associate,0.23284
202,1043571,115000,Developer,Bangalore,Male,81.2,CBSE,2008,65.2,CBSE,2,B.Tech/B.E.,CS,68.96,2819,0,Uttar Pradesh,2013,0.622642915849938,9,1990,18,23,Software Developer,-0.7325799999999999
203,134828,180000,Engineer,vsakhapttnam,Male,76.7,CBSE,2006,83.1,CBSE,2,B.Tech/B.E.,Other,79.3,1424,0,West Bengal,2010,0.130441735719574,1,1989,17,21,Junior Engineer,-0.23192000000000004
204,1081403,305000,Engineer,pune,Male,88.2,CBSE,2010,78.2,CBSE,2,B.Tech/B.E.,EC,82.1,16063,0,Orissa,2014,0.622642915849938,9,1992,18,22,Software Engineer,-0.03056000000000001
205,1171130,325000,Engineer,Noida,Male,80.6,CBSE,2010,80.6,CBSE,2,B.Tech/B.E.,CS,70.3,28,1,Delhi,2014,0.992259189330951,8,1992,18,22,Software Engineer,-0.81792
206,918301,450000,Trainee,Bangalore,Male,85.0,CBSE,2010,87.0,State Board,1,B.Tech/B.E.,EC,87.8,11135,1,Karnataka,2014,0.976292560913216,9,1993,17,21,Entry Level Management Trainee,-0.0032200000000000006
207,457244,360000,Engineer,Bangalore,Male,82.0,State Board,2008,70.16,State Board,2,B.Tech/B.E.,CS,85.8,2353,0,Orissa,2012,0.563267823666597,10,1991,17,21,Software Engineer,-2.4236
208,189121,450000,Engineer,Bangalore,Male,91.0,State Board,2007,90.91,State Board,2,B.Tech/B.E.,EC,83.2,4042,0,Tamil Nadu,2011,0.229481754911755,4,1990,17,21,Telecom Engineer,0.65376
209,602058,300000,Engineer,Bangalore,Female,87.0,State Board,2009,84.7,State Board,2,B.Tech/B.E.,IT,76.67,12451,1,Telangana,2013,0.190153405601018,1,1992,17,21,Associate Engineer,0.76676
210,30739,310000,Engineer,Lucknow,Male,69.0,State Board,2004,69.0,State Board,2,B.Tech/B.E.,EC,67.8,64,0,Uttar Pradesh,2010,0.985461394326131,2,1987,17,23,Network Engineer,-1.1987999999999999
211,46302,350000,Engineer,Nagpur,Male,74.4,ICSE,2005,74.4,ICSE,2,B.Tech/B.E.,ME,69.11,429,0,Uttar Pradesh,2010,0.535862819499896,3,1988,17,22,Maintenance Engineer,0.24489999999999998
212,1173129,240000,Engineer,Bhagalpur,Male,79.28,State Board,2008,68.55,State Board,2,B.Tech/B.E.,ME,79.75,13517,0,Tamil Nadu,2013,0.909151943253525,1,1990,18,23,Sales Engineer,0.13733999999999996
213,391074,445000,Analyst,Bangalore,Male,84.96,State Board,2008,59.16,University,2,B.Tech/B.E.,IT,68.22,356,1,Karnataka,2012,0.704090412131314,2,1990,18,22,Quality Analyst,-0.13648
214,1045625,300000,Engineer,Bangalore,Male,89.5,State Board,2010,78.83,State Board,1,B.Tech/B.E.,Other,73.0,8440,0,Orissa,2014,0.863724177728167,8,1992,18,22,Software Engineer,-0.6369399999999998
215,337784,300000,Analyst,Chennai,Female,92.8,CBSE,2006,83.0,CBSE,2,MCA,CS,86.7,3076,0,Tamil Nadu,2012,0.735795709224656,10,1989,17,23,Programmer Analyst,-0.6154739999999999
216,713778,225000,Analyst,Noida,Female,79.4,CBSE,2009,67.0,CBSE,2,B.Tech/B.E.,EC,63.5,75,0,Uttar Pradesh,2013,0.694479327708463,2,1991,18,22,Systems Analyst,0.8607400000000001
217,339367,170000,Associate,Hyderabad,Male,83.0,State Board,2006,65.0,State Board,2,B.Tech/B.E.,IT,65.6,4415,1,Telangana,2012,0.0745462652358558,9,1990,16,22,Human Resources Associate,0.47357999999999995
218,543139,110000,Engineer,new delhi - jaisalmer,Male,66.8,CBSE,2009,59.9,CBSE,2,B.Tech/B.E.,EC,65.4,172,0,Uttar Pradesh,2013,0.694479327708463,0,1990,19,23,Engineer,-0.47296000000000005
219,627921,510000,Others,Pune,Male,79.8,CBSE,2008,75.6,CBSE,2,B.Tech/B.E.,EC,61.9,5238,0,Haryana,2012,0.376059586651545,10,1991,17,21,Senior Software Engineer,0.49011999999999994
220,552848,120000,Developer,New Delhi,Female,88.0,CBSE,2009,87.8,CBSE,1,B.Tech/B.E.,EC,76.3,13,1,Delhi,2013,0.824666400671332,1,1991,18,22,Android Developer,0.22988
221,539133,425000,Engineer,Mumbai,Female,87.0,CBSE,2008,72.0,CBSE,2,B.Tech/B.E.,EC,77.0,10389,0,Madhya Pradesh,2012,0.985461394326131,10,1990,18,22,System Engineer,0.16014
222,226736,100000,Others,Coimbatore,Male,77.0,State Board,2007,67.0,State Board,2,B.Tech/B.E.,IT,68.3,431,0,Tamil Nadu,2011,0.413838255788123,0,1989,18,22,Programmer,1.5726799999999999
223,530435,370000,Engineer,Bangalore,Female,87.4,CBSE,2009,87.0,CBSE,2,B.Tech/B.E.,CS,82.73,11759,0,Uttarakhand,2013,0.884122511593735,10,1991,18,22,Project Engineer,-0.5153399999999999
224,1029931,240000,Developer,Chennai,Female,80.0,State Board,2010,79.2,State Board,2,B.Tech/B.E.,CS,71.4,16183,0,Andhra Pradesh,2014,0.486747008438193,0,1993,17,21,Java Developer,0.29664
225,390177,500000,Others,Bangalore,Male,71.0,State Board,2008,75.0,State Board,2,B.Tech/B.E.,EC,81.02,10342,1,Karnataka,2012,0.538386892985096,11,1990,18,22,Senior Software Engineer,-0.7290800000000001
226,274730,230000,Developer,Ahmedabad,Male,65.3,State Board,2006,68.4,State Board,2,B.Tech/B.E.,IT,70.32,10932,0,Uttar Pradesh,2011,0.819416529835888,2,1990,16,21,Mobile Application Developer,-0.83374
227,190981,550000,Engineer,Bangalore,Male,94.6,ICSE,2006,83.0,CBSE,1,B.Tech/B.E.,CS,84.0,11157,0,Jharkhand,2011,0.995464718630865,2,1989,17,22,Software Engineer,-0.70354
228,196759,415000,Engineer,Noida,Female,75.0,CBSE,2006,68.0,CBSE,2,B.Tech/B.E.,CS,71.72,184,0,Uttar Pradesh,2011,0.735795709224656,11,1989,17,22,Test Engineer,-0.4321
229,1081710,320000,Engineer,Kochi/Cochin,Male,83.33,CBSE,2010,80.3,CBSE,1,B.Tech/B.E.,ME,76.0,16186,0,Andhra Pradesh,2014,0.725984147969479,9,1992,18,22,System Engineer,0.35568
230,919397,350000,Engineer,Gurgaon,Male,82.6,CBSE,2010,81.4,CBSE,1,B.Tech/B.E.,EC,80.22,48,1,Delhi,2014,0.783303536670298,9,1992,18,22,Assistant System Engineer,-0.62056
231,790713,310000,Engineer,chennai,Male,80.83,State Board,2009,82.1,State Board,2,B.Tech/B.E.,IT,71.4,4184,0,Andhra Pradesh,2013,0.793580614548506,10,1991,18,22,Software Engineer,0.8594000000000002
232,1118166,100000,Developer,Pune,Female,67.23,State Board,2009,65.5,State Board,2,B.Tech/B.E.,CS,61.0,9437,0,Maharashtra,2013,0.843123726665742,9,1991,18,22,.Net Developer,0.34530000000000005
233,1007216,300000,Analyst,Chennai,Female,86.2,CBSE,2010,84.3,State Board,2,B.Tech/B.E.,EC,72.6,4609,1,Tamil Nadu,2014,0.338786347219528,1,1992,18,22,Programmer Analyst,-0.16778000000000004
234,423209,180000,Engineer,Noida,Male,55.0,State Board,2005,68.0,State Board,2,B.Tech/B.E.,CS,59.0,8718,0,Uttar Pradesh,2012,0.486747008438193,1,1988,17,24,Software Test Engineer,0.16022
235,421588,120000,Developer,Noida,Female,74.0,State Board,2007,60.0,State Board,2,B.Tech/B.E.,CS,71.88,79,0,Uttar Pradesh,2012,0.450876584483451,0,1990,17,22,Web Developer,-0.027339999999999993
236,1171272,100000,Engineer,Bangalore,Male,86.62,State Board,2009,62.2,State Board,2,B.Tech/B.E.,EC,65.01,10126,0,Gujarat,2013,0.493596387301038,2,1992,17,21,Electronic Field Service Engineer,-0.0027999999999999805
237,325611,220000,Associate,Bangalore,Male,69.13,State Board,2007,64.4,State Board,2,B.Tech/B.E.,IT,76.3,254,1,West Bengal,2012,0.488347976782714,9,1988,19,24,Process Associate,-0.215334
238,1163951,300000,Engineer,Bangalore,Male,89.12,State Board,2009,68.0,State Board,2,B.Tech/B.E.,CS,74.0,315,1,Karnataka,2013,0.744758354008939,10,1991,18,22,Java Software Engineer,-1.0504
239,348134,410000,Engineer,Chennai,Male,91.6,State Board,2008,91.6,State Board,2,B.Tech/B.E.,IT,73.7,3666,0,Andhra Pradesh,2012,0.735795709224656,2,1990,18,22,System Engineer,-0.516
240,330102,100000,Engineer,Hyderabad,Female,87.5,State Board,2008,95.3,State Board,2,B.Tech/B.E.,EC,80.95,11183,1,Telangana,2012,0.538386892985096,2,1990,18,22,Firmware Engineer,0.08345999999999996
241,1196014,180000,Developer,Noida,Male,73.0,State Board,2009,69.0,State Board,2,B.Tech/B.E.,IT,65.5,55,0,Uttar Pradesh,2014,0.622642915849938,1,1992,17,22,Android Developer,0.061759999999999995
